,id,age,gender_female,gender_male,race_asian,race_black,race_mexican_american,race_other,race_other_hispanic,race_white
0,109263.0,2.0,0,1,1,0,0,0,0,0
1,109264.0,13.0,1,0,0,0,1,0,0,0
2,109265.0,2.0,0,1,0,0,0,0,0,1
3,109266.0,29.0,1,0,1,0,0,0,0,0
4,109267.0,21.0,1,0,0,0,0,0,1,0
5,109268.0,18.0,1,0,0,0,0,0,0,1
6,109269.0,2.0,0,1,0,0,0,0,1,0
7,109270.0,11.0,1,0,0,1,0,0,0,0
8,109271.0,49.0,0,1,0,0,0,0,0,1
9,109272.0,5.397605346934028e-79,0,1,0,0,1,0,0,0
10,109273.0,36.0,0,1,0,0,0,0,0,1
11,109274.0,68.0,0,1,0,0,0,1,0,0
12,109275.0,6.0,0,1,0,0,0,0,0,1
13,109276.0,5.397605346934028e-79,0,1,0,1,0,0,0,0
14,109277.0,12.0,1,0,0,0,1,0,0,0
15,109278.0,6.0,1,0,0,0,0,0,1,0
16,109279.0,17.0,1,0,0,0,0,0,0,1
17,109280.0,2.0,1,0,0,0,1,0,0,0
18,109281.0,5.397605346934028e-79,1,0,0,0,1,0,0,0
19,109282.0,76.0,0,1,0,0,0,0,0,1
20,109283.0,52.0,0,1,0,0,0,1,0,0
21,109284.0,44.0,1,0,0,0,1,0,0,0
22,109285.0,16.0,0,1,0,1,0,0,0,0
23,109286.0,33.0,1,0,1,0,0,0,0,0
24,109287.0,11.0,1,0,0,0,0,0,0,1
25,109288.0,5.0,0,1,0,0,0,0,1,0
26,109289.0,2.0,0,1,0,0,0,1,0,0
27,109290.0,68.0,1,0,0,1,0,0,0,0
28,109291.0,42.0,1,0,1,0,0,0,0,0
29,109292.0,58.0,0,1,0,0,0,0,1,0
30,109293.0,44.0,0,1,0,0,0,0,0,1
31,109294.0,5.397605346934028e-79,1,0,0,0,0,1,0,0
32,109295.0,54.0,1,0,0,0,1,0,0,0
33,109296.0,10.0,0,1,0,1,0,0,0,0
34,109297.0,30.0,1,0,1,0,0,0,0,0
35,109298.0,68.0,0,1,0,0,0,0,0,1
36,109299.0,4.0,1,0,0,0,0,1,0,0
37,109300.0,54.0,1,0,1,0,0,0,0,0
38,109301.0,6.0,1,0,0,1,0,0,0,0
39,109302.0,11.0,1,0,0,1,0,0,0,0
40,109303.0,18.0,0,1,1,0,0,0,0,0
41,109304.0,9.0,1,0,0,0,0,0,0,1
42,109305.0,55.0,0,1,1,0,0,0,0,0
43,109306.0,2.0,0,1,0,0,0,0,0,1
44,109307.0,47.0,0,1,1,0,0,0,0,0
45,109308.0,1.0,0,1,0,1,0,0,0,0
46,109309.0,5.0,0,1,0,0,0,0,1,0
47,109310.0,8.0,0,1,1,0,0,0,0,0
48,109311.0,36.0,1,0,0,0,0,0,1,0
49,109312.0,48.0,1,0,0,0,0,0,0,1
50,109313.0,63.0,0,1,0,0,0,0,0,1
51,109314.0,5.397605346934028e-79,0,1,0,1,0,0,0,0
52,109315.0,30.0,1,0,0,1,0,0,0,0
53,109316.0,62.0,1,0,0,1,0,0,0,0
54,109317.0,28.0,1,0,0,1,0,0,0,0
55,109318.0,5.0,1,0,0,1,0,0,0,0
56,109319.0,22.0,0,1,0,1,0,0,0,0
57,109320.0,11.0,1,0,0,0,0,1,0,0
58,109321.0,19.0,1,0,0,1,0,0,0,0
59,109322.0,45.0,1,0,0,0,1,0,0,0
60,109323.0,22.0,0,1,0,0,1,0,0,0
61,109324.0,49.0,1,0,0,0,0,0,0,1
62,109325.0,7.0,0,1,1,0,0,0,0,0
63,109326.0,44.0,1,0,0,0,0,0,0,1
64,109327.0,58.0,1,0,0,0,1,0,0,0
65,109328.0,2.0,0,1,0,0,0,1,0,0
66,109329.0,5.397605346934028e-79,0,1,0,1,0,0,0,0
67,109330.0,76.0,0,1,1,0,0,0,0,0
68,109331.0,19.0,1,0,0,0,1,0,0,0
69,109332.0,33.0,0,1,0,0,0,0,1,0
70,109333.0,41.0,1,0,0,0,0,0,1,0
71,109334.0,54.0,1,0,0,0,0,0,0,1
72,109335.0,55.0,1,0,0,1,0,0,0,0
73,109336.0,35.0,0,1,0,0,1,0,0,0
74,109337.0,48.0,1,0,0,1,0,0,0,0
75,109338.0,10.0,1,0,0,0,1,0,0,0
76,109339.0,14.0,0,1,0,0,1,0,0,0
77,109340.0,44.0,0,1,0,0,0,1,0,0
78,109341.0,5.0,1,0,0,0,0,0,0,1
79,109342.0,43.0,1,0,0,0,0,0,0,1
80,109343.0,69.0,0,1,0,0,0,0,0,1
81,109344.0,1.0,0,1,0,0,0,0,0,1
82,109345.0,5.397605346934028e-79,0,1,0,0,0,1,0,0
83,109346.0,23.0,1,0,0,1,0,0,0,0
84,109347.0,2.0,0,1,0,0,0,0,1,0
85,109348.0,63.0,1,0,0,0,0,0,0,1
86,109349.0,47.0,1,0,0,0,1,0,0,0
87,109350.0,59.0,0,1,0,0,0,0,0,1
88,109351.0,58.0,0,1,0,1,0,0,0,0
89,109352.0,10.0,0,1,0,0,0,1,0,0
90,109353.0,46.0,1,0,1,0,0,0,0,0
91,109354.0,66.0,1,0,0,0,0,0,1,0
92,109355.0,1.0,1,0,0,1,0,0,0,0
93,109356.0,1.0,1,0,0,0,0,0,0,1
94,109357.0,5.397605346934028e-79,1,0,0,0,0,0,0,1
95,109358.0,14.0,1,0,0,0,0,0,0,1
96,109359.0,24.0,0,1,0,0,0,1,0,0
97,109360.0,14.0,1,0,0,0,0,0,1,0
98,109361.0,17.0,0,1,0,0,0,1,0,0
99,109362.0,3.0,1,0,0,1,0,0,0,0
100,109363.0,29.0,0,1,1,0,0,0,0,0
101,109364.0,8.0,1,0,0,0,0,1,0,0
102,109365.0,49.0,1,0,0,0,0,0,1,0
103,109366.0,10.0,1,0,0,0,1,0,0,0
104,109367.0,80.0,0,1,0,0,0,0,0,1
105,109368.0,15.0,1,0,1,0,0,0,0,0
106,109369.0,80.0,1,0,0,0,0,0,1,0
107,109370.0,4.0,0,1,0,1,0,0,0,0
108,109371.0,62.0,0,1,1,0,0,0,0,0
109,109372.0,13.0,1,0,0,0,0,0,0,1
110,109373.0,30.0,1,0,0,0,0,0,0,1
111,109374.0,5.0,0,1,0,1,0,0,0,0
112,109375.0,2.0,0,1,0,0,0,0,0,1
113,109376.0,23.0,0,1,0,0,0,0,0,1
114,109377.0,41.0,0,1,0,0,0,0,0,1
115,109378.0,36.0,0,1,0,0,0,0,0,1
116,109379.0,66.0,1,0,0,0,0,0,0,1
117,109380.0,15.0,0,1,0,0,1,0,0,0
118,109381.0,13.0,0,1,0,0,0,1,0,0
119,109382.0,70.0,1,0,0,0,1,0,0,0
120,109383.0,8.0,0,1,0,0,0,0,0,1
121,109384.0,13.0,1,0,0,0,1,0,0,0
122,109385.0,2.0,1,0,0,1,0,0,0,0
123,109386.0,5.397605346934028e-79,0,1,0,0,0,0,0,1
124,109387.0,17.0,1,0,0,0,0,1,0,0
125,109388.0,11.0,1,0,0,0,0,0,1,0
126,109389.0,56.0,0,1,0,0,0,1,0,0
127,109390.0,44.0,1,0,0,1,0,0,0,0
128,109391.0,56.0,1,0,0,0,0,0,1,0
129,109392.0,79.0,0,1,0,0,1,0,0,0
130,109393.0,76.0,0,1,0,1,0,0,0,0
131,109394.0,29.0,1,0,0,1,0,0,0,0
132,109395.0,56.0,0,1,0,1,0,0,0,0
133,109396.0,37.0,1,0,1,0,0,0,0,0
134,109397.0,47.0,1,0,0,0,0,0,0,1
135,109398.0,16.0,1,0,1,0,0,0,0,0
136,109399.0,15.0,1,0,0,0,0,0,0,1
137,109400.0,9.0,0,1,0,0,0,0,0,1
138,109401.0,80.0,1,0,0,0,0,0,0,1
139,109402.0,80.0,0,1,0,0,0,0,0,1
140,109403.0,30.0,0,1,0,0,0,1,0,0
141,109404.0,23.0,1,0,0,0,0,0,1,0
142,109405.0,32.0,1,0,0,0,1,0,0,0
143,109406.0,1.0,1,0,0,0,0,0,0,1
144,109407.0,30.0,0,1,0,0,1,0,0,0
145,109408.0,51.0,0,1,0,1,0,0,0,0
146,109409.0,8.0,1,0,0,1,0,0,0,0
147,109410.0,5.0,1,0,0,0,1,0,0,0
148,109411.0,55.0,1,0,0,1,0,0,0,0
149,109412.0,7.0,1,0,0,1,0,0,0,0
150,109413.0,59.0,1,0,1,0,0,0,0,0
151,109414.0,62.0,1,0,0,0,1,0,0,0
152,109415.0,61.0,1,0,0,1,0,0,0,0
153,109416.0,60.0,0,1,0,0,0,0,0,1
154,109417.0,17.0,0,1,0,1,0,0,0,0
155,109418.0,1.0,1,0,0,1,0,0,0,0
156,109419.0,1.0,1,0,0,0,0,0,0,1
157,109420.0,3.0,0,1,0,0,0,0,0,1
158,109421.0,5.397605346934028e-79,1,0,0,1,0,0,0,0
159,109422.0,1.0,1,0,0,1,0,0,0,0
160,109423.0,28.0,1,0,0,0,1,0,0,0
161,109424.0,11.0,0,1,0,0,0,0,0,1
162,109425.0,8.0,0,1,0,0,0,0,0,1
163,109426.0,61.0,1,0,1,0,0,0,0,0
164,109427.0,11.0,1,0,0,0,0,0,0,1
165,109428.0,80.0,0,1,0,0,0,0,0,1
166,109429.0,27.0,0,1,0,0,0,0,0,1
167,109430.0,1.0,1,0,1,0,0,0,0,0
168,109431.0,45.0,1,0,0,0,0,0,1,0
169,109432.0,44.0,1,0,0,1,0,0,0,0
170,109433.0,5.0,0,1,0,0,0,1,0,0
171,109434.0,15.0,0,1,0,1,0,0,0,0
172,109435.0,62.0,0,1,0,0,0,1,0,0
173,109436.0,80.0,0,1,1,0,0,0,0,0
174,109437.0,80.0,1,0,0,0,0,0,1,0
175,109438.0,5.397605346934028e-79,1,0,0,0,1,0,0,0
176,109439.0,59.0,1,0,0,1,0,0,0,0
177,109440.0,18.0,0,1,0,1,0,0,0,0
178,109441.0,20.0,1,0,0,0,0,0,0,1
179,109442.0,2.0,0,1,0,1,0,0,0,0
180,109443.0,1.0,0,1,0,1,0,0,0,0
181,109444.0,21.0,0,1,0,1,0,0,0,0
182,109445.0,11.0,0,1,0,1,0,0,0,0
183,109446.0,12.0,0,1,0,0,0,0,0,1
184,109447.0,25.0,1,0,0,0,0,0,0,1
185,109448.0,5.397605346934028e-79,0,1,1,0,0,0,0,0
186,109449.0,13.0,0,1,0,1,0,0,0,0
187,109450.0,29.0,0,1,0,0,0,1,0,0
188,109451.0,37.0,0,1,0,1,0,0,0,0
189,109452.0,1.0,0,1,0,0,0,0,1,0
190,109453.0,7.0,0,1,0,1,0,0,0,0
191,109454.0,25.0,1,0,0,1,0,0,0,0
192,109455.0,40.0,0,1,0,0,0,0,0,1
193,109456.0,13.0,0,1,0,0,1,0,0,0
194,109457.0,76.0,0,1,0,0,0,0,0,1
195,109458.0,18.0,0,1,1,0,0,0,0,0
196,109459.0,32.0,0,1,1,0,0,0,0,0
197,109460.0,80.0,1,0,0,0,0,0,0,1
198,109461.0,8.0,1,0,0,0,0,0,0,1
199,109462.0,5.397605346934028e-79,0,1,0,0,0,0,0,1
200,109463.0,5.397605346934028e-79,0,1,0,0,0,0,0,1
201,109464.0,30.0,0,1,1,0,0,0,0,0
202,109465.0,17.0,0,1,0,0,0,0,0,1
203,109466.0,40.0,0,1,0,0,1,0,0,0
204,109467.0,21.0,0,1,0,0,0,0,0,1
205,109468.0,60.0,0,1,0,0,0,0,0,1
206,109469.0,3.0,0,1,0,1,0,0,0,0
207,109470.0,1.0,1,0,0,1,0,0,0,0
208,109471.0,14.0,0,1,0,0,0,0,1,0
209,109472.0,34.0,0,1,0,0,1,0,0,0
210,109473.0,19.0,0,1,0,0,0,0,0,1
211,109474.0,80.0,1,0,0,0,0,0,0,1
212,109475.0,9.0,0,1,0,0,1,0,0,0
213,109476.0,8.0,1,0,0,0,0,1,0,0
214,109477.0,6.0,1,0,0,1,0,0,0,0
215,109478.0,27.0,1,0,0,0,0,0,0,1
216,109479.0,17.0,0,1,0,0,1,0,0,0
217,109480.0,30.0,0,1,0,1,0,0,0,0
218,109481.0,60.0,0,1,0,0,0,0,1,0
219,109482.0,48.0,1,0,0,0,0,0,0,1
220,109483.0,76.0,1,0,0,0,0,0,0,1
221,109484.0,3.0,1,0,0,1,0,0,0,0
222,109485.0,47.0,1,0,0,0,0,0,1,0
223,109486.0,65.0,0,1,0,0,0,0,1,0
224,109487.0,5.397605346934028e-79,0,1,0,1,0,0,0,0
225,109488.0,40.0,0,1,0,1,0,0,0,0
226,109489.0,80.0,0,1,0,0,0,0,0,1
227,109490.0,77.0,0,1,0,1,0,0,0,0
228,109491.0,5.397605346934028e-79,1,0,0,0,1,0,0,0
229,109492.0,9.0,0,1,0,1,0,0,0,0
230,109493.0,8.0,0,1,0,1,0,0,0,0
231,109494.0,5.0,1,0,1,0,0,0,0,0
232,109495.0,52.0,0,1,0,0,0,0,0,1
233,109496.0,50.0,0,1,0,0,0,0,0,1
234,109497.0,48.0,1,0,0,1,0,0,0,0
235,109498.0,5.397605346934028e-79,0,1,0,0,0,0,0,1
236,109499.0,17.0,1,0,0,0,0,0,0,1
237,109500.0,80.0,1,0,0,0,0,0,0,1
238,109501.0,45.0,0,1,0,0,1,0,0,0
239,109502.0,29.0,1,0,0,0,1,0,0,0
240,109503.0,71.0,0,1,0,0,0,0,0,1
241,109504.0,53.0,0,1,0,1,0,0,0,0
242,109505.0,60.0,1,0,0,1,0,0,0,0
243,109506.0,7.0,0,1,1,0,0,0,0,0
244,109507.0,16.0,1,0,0,0,0,1,0,0
245,109508.0,39.0,1,0,0,0,0,0,0,1
246,109509.0,2.0,0,1,0,1,0,0,0,0
247,109510.0,28.0,0,1,1,0,0,0,0,0
248,109511.0,13.0,0,1,0,1,0,0,0,0
249,109512.0,42.0,0,1,0,1,0,0,0,0
250,109513.0,48.0,1,0,0,0,0,0,0,1
251,109514.0,12.0,0,1,0,1,0,0,0,0
252,109515.0,1.0,0,1,0,0,1,0,0,0
253,109516.0,5.397605346934028e-79,0,1,0,1,0,0,0,0
254,109517.0,1.0,0,1,0,0,1,0,0,0
255,109518.0,25.0,1,0,1,0,0,0,0,0
256,109519.0,55.0,0,1,0,1,0,0,0,0
257,109520.0,80.0,0,1,0,1,0,0,0,0
258,109521.0,4.0,0,1,0,1,0,0,0,0
259,109522.0,1.0,0,1,0,0,0,0,0,1
260,109523.0,77.0,1,0,0,0,0,0,0,1
261,109524.0,16.0,1,0,0,0,0,0,1,0
262,109525.0,24.0,0,1,1,0,0,0,0,0
263,109526.0,31.0,1,0,0,1,0,0,0,0
264,109527.0,69.0,1,0,0,1,0,0,0,0
265,109528.0,17.0,0,1,0,1,0,0,0,0
266,109529.0,4.0,0,1,0,0,0,0,0,1
267,109530.0,49.0,1,0,0,0,1,0,0,0
268,109531.0,32.0,0,1,1,0,0,0,0,0
269,109532.0,70.0,0,1,0,0,0,0,0,1
270,109533.0,6.0,0,1,0,1,0,0,0,0
271,109534.0,77.0,1,0,0,1,0,0,0,0
272,109535.0,3.0,0,1,0,0,0,0,0,1
273,109536.0,48.0,1,0,0,0,0,0,0,1
274,109537.0,34.0,1,0,1,0,0,0,0,0
275,109538.0,66.0,1,0,0,0,0,0,0,1
276,109539.0,19.0,1,0,0,0,0,0,0,1
277,109540.0,9.0,1,0,0,1,0,0,0,0
278,109541.0,35.0,1,0,0,1,0,0,0,0
279,109542.0,18.0,1,0,0,0,1,0,0,0
280,109543.0,1.0,1,0,0,0,0,1,0,0
281,109544.0,76.0,1,0,0,0,0,0,0,1
282,109545.0,36.0,1,0,1,0,0,0,0,0
283,109546.0,2.0,0,1,0,1,0,0,0,0
284,109547.0,5.0,1,0,0,0,0,0,0,1
285,109548.0,25.0,1,0,0,1,0,0,0,0
286,109549.0,22.0,0,1,0,0,0,0,0,1
287,109550.0,64.0,1,0,0,0,0,0,0,1
288,109551.0,65.0,0,1,0,0,0,1,0,0
289,109552.0,74.0,0,1,0,0,0,0,0,1
290,109553.0,9.0,1,0,0,1,0,0,0,0
291,109554.0,21.0,0,1,0,1,0,0,0,0
292,109555.0,22.0,1,0,1,0,0,0,0,0
293,109556.0,15.0,1,0,0,0,0,0,1,0
294,109557.0,17.0,0,1,1,0,0,0,0,0
295,109558.0,57.0,0,1,0,0,0,0,0,1
296,109559.0,2.0,1,0,0,0,0,0,0,1
297,109560.0,34.0,0,1,0,0,1,0,0,0
298,109561.0,30.0,1,0,0,1,0,0,0,0
299,109562.0,80.0,1,0,0,0,0,0,0,1
300,109563.0,36.0,1,0,0,0,1,0,0,0
301,109564.0,19.0,0,1,0,0,0,0,0,1
302,109565.0,80.0,0,1,0,0,0,0,0,1
303,109566.0,11.0,0,1,0,0,1,0,0,0
304,109567.0,49.0,0,1,0,0,0,0,0,1
305,109568.0,32.0,1,0,0,1,0,0,0,0
306,109569.0,7.0,0,1,0,0,0,0,0,1
307,109570.0,78.0,1,0,0,0,0,0,0,1
308,109571.0,28.0,1,0,0,0,0,1,0,0
309,109572.0,12.0,1,0,0,0,0,0,0,1
310,109573.0,1.0,1,0,0,1,0,0,0,0
311,109574.0,55.0,1,0,1,0,0,0,0,0
312,109575.0,5.0,1,0,0,0,0,0,0,1
313,109576.0,11.0,1,0,0,0,0,0,1,0
314,109577.0,74.0,1,0,0,0,0,0,1,0
315,109578.0,80.0,0,1,0,0,0,0,0,1
316,109579.0,42.0,1,0,0,0,0,0,0,1
317,109580.0,39.0,1,0,0,1,0,0,0,0
318,109581.0,43.0,0,1,0,0,0,0,0,1
319,109582.0,14.0,0,1,0,0,0,0,0,1
320,109583.0,2.0,1,0,0,0,1,0,0,0
321,109584.0,9.0,0,1,0,0,0,0,0,1
322,109585.0,20.0,0,1,0,1,0,0,0,0
323,109586.0,5.397605346934028e-79,0,1,0,1,0,0,0,0
324,109587.0,74.0,1,0,0,0,0,0,0,1
325,109588.0,71.0,0,1,0,0,0,0,0,1
326,109589.0,13.0,1,0,0,1,0,0,0,0
327,109590.0,37.0,0,1,0,1,0,0,0,0
328,109591.0,68.0,0,1,0,0,1,0,0,0
329,109592.0,62.0,1,0,0,0,1,0,0,0
330,109593.0,52.0,0,1,0,0,0,1,0,0
331,109594.0,79.0,0,1,0,0,0,0,0,1
332,109595.0,5.0,1,0,0,0,0,0,0,1
333,109596.0,4.0,0,1,0,1,0,0,0,0
334,109597.0,70.0,1,0,0,0,0,1,0,0
335,109598.0,25.0,0,1,0,0,0,0,0,1
336,109599.0,5.0,1,0,0,0,0,0,0,1
337,109600.0,66.0,1,0,0,1,0,0,0,0
338,109601.0,30.0,0,1,0,0,0,0,0,1
339,109602.0,43.0,1,0,0,0,0,0,1,0
340,109603.0,2.0,1,0,0,0,0,0,1,0
341,109604.0,10.0,0,1,0,0,1,0,0,0
342,109605.0,5.397605346934028e-79,1,0,0,0,0,0,0,1
343,109606.0,32.0,1,0,0,1,0,0,0,0
344,109607.0,63.0,0,1,0,0,1,0,0,0
345,109608.0,54.0,1,0,0,0,0,0,0,1
346,109609.0,6.0,1,0,0,1,0,0,0,0
347,109610.0,78.0,0,1,0,1,0,0,0,0
348,109611.0,55.0,0,1,0,1,0,0,0,0
349,109612.0,75.0,0,1,0,1,0,0,0,0
350,109613.0,16.0,0,1,0,0,0,0,0,1
351,109614.0,80.0,0,1,0,0,0,0,0,1
352,109615.0,65.0,1,0,0,1,0,0,0,0
353,109616.0,8.0,0,1,0,1,0,0,0,0
354,109617.0,64.0,0,1,0,0,1,0,0,0
355,109618.0,4.0,1,0,0,0,0,1,0,0
356,109619.0,5.397605346934028e-79,0,1,0,0,0,0,0,1
357,109620.0,59.0,1,0,0,0,0,0,1,0
358,109621.0,11.0,0,1,0,0,0,0,0,1
359,109622.0,10.0,0,1,0,0,0,0,0,1
360,109623.0,31.0,1,0,1,0,0,0,0,0
361,109624.0,8.0,1,0,0,0,0,0,0,1
362,109625.0,10.0,0,1,0,0,0,1,0,0
363,109626.0,61.0,0,1,0,0,0,0,1,0
364,109627.0,8.0,1,0,0,1,0,0,0,0
365,109628.0,39.0,1,0,0,0,0,0,1,0
366,109629.0,40.0,0,1,0,1,0,0,0,0
367,109630.0,56.0,1,0,0,0,0,0,0,1
368,109631.0,79.0,0,1,0,0,0,0,0,1
369,109632.0,17.0,0,1,0,0,0,0,0,1
370,109633.0,4.0,1,0,0,0,0,0,1,0
371,109634.0,62.0,1,0,0,0,1,0,0,0
372,109635.0,40.0,1,0,0,0,1,0,0,0
373,109636.0,4.0,1,0,0,0,0,0,0,1
374,109637.0,46.0,1,0,0,1,0,0,0,0
375,109638.0,48.0,1,0,0,0,0,0,0,1
376,109639.0,42.0,1,0,0,0,0,0,0,1
377,109640.0,50.0,1,0,1,0,0,0,0,0
378,109641.0,14.0,0,1,0,0,0,1,0,0
379,109642.0,8.0,0,1,0,1,0,0,0,0
380,109643.0,80.0,1,0,0,0,0,0,0,1
381,109644.0,24.0,0,1,0,0,0,0,1,0
382,109645.0,62.0,1,0,0,0,0,0,1,0
383,109646.0,8.0,0,1,0,1,0,0,0,0
384,109647.0,5.397605346934028e-79,1,0,0,0,0,1,0,0
385,109648.0,1.0,1,0,0,1,0,0,0,0
386,109649.0,80.0,0,1,0,0,0,0,0,1
387,109650.0,23.0,0,1,0,0,1,0,0,0
388,109651.0,5.397605346934028e-79,1,0,0,0,0,0,0,1
389,109652.0,76.0,1,0,0,0,0,0,0,1
390,109653.0,80.0,1,0,0,0,0,0,0,1
391,109654.0,18.0,0,1,1,0,0,0,0,0
392,109655.0,42.0,1,0,0,0,1,0,0,0
393,109656.0,60.0,1,0,0,0,1,0,0,0
394,109657.0,33.0,1,0,0,0,0,0,0,1
395,109658.0,10.0,0,1,0,0,1,0,0,0
396,109659.0,4.0,1,0,0,0,1,0,0,0
397,109660.0,2.0,1,0,1,0,0,0,0,0
398,109661.0,23.0,0,1,0,0,0,0,0,1
399,109662.0,32.0,0,1,0,0,0,0,1,0
400,109663.0,10.0,1,0,0,0,0,0,0,1
401,109664.0,22.0,0,1,0,1,0,0,0,0
402,109665.0,42.0,1,0,0,0,0,0,0,1
403,109666.0,70.0,1,0,0,1,0,0,0,0
404,109667.0,64.0,0,1,0,0,1,0,0,0
405,109668.0,14.0,1,0,0,0,0,0,0,1
406,109669.0,59.0,0,1,0,1,0,0,0,0
407,109670.0,5.397605346934028e-79,1,0,0,0,0,0,1,0
408,109671.0,5.0,0,1,0,0,0,0,0,1
409,109672.0,2.0,0,1,0,0,0,0,0,1
410,109673.0,34.0,0,1,0,0,1,0,0,0
411,109674.0,4.0,1,0,0,0,0,1,0,0
412,109675.0,51.0,1,0,1,0,0,0,0,0
413,109676.0,64.0,1,0,0,0,0,0,0,1
414,109677.0,76.0,1,0,0,0,0,0,1,0
415,109678.0,32.0,1,0,0,0,0,0,0,1
416,109679.0,28.0,0,1,0,0,0,1,0,0
417,109680.0,5.397605346934028e-79,1,0,0,0,0,0,0,1
418,109681.0,10.0,1,0,0,1,0,0,0,0
419,109682.0,17.0,0,1,0,0,0,1,0,0
420,109683.0,29.0,1,0,0,0,0,0,0,1
421,109684.0,9.0,0,1,0,0,1,0,0,0
422,109685.0,38.0,0,1,1,0,0,0,0,0
423,109686.0,60.0,0,1,1,0,0,0,0,0
424,109687.0,37.0,1,0,0,0,0,0,0,1
425,109688.0,4.0,1,0,0,0,0,0,0,1
426,109689.0,14.0,1,0,0,1,0,0,0,0
427,109690.0,3.0,0,1,1,0,0,0,0,0
428,109691.0,26.0,1,0,1,0,0,0,0,0
429,109692.0,16.0,1,0,1,0,0,0,0,0
430,109693.0,25.0,1,0,0,0,1,0,0,0
431,109694.0,9.0,0,1,0,0,0,0,0,1
432,109695.0,3.0,0,1,0,0,0,1,0,0
433,109696.0,79.0,1,0,0,0,0,0,0,1
434,109697.0,35.0,1,0,0,0,1,0,0,0
435,109698.0,16.0,1,0,0,0,0,0,0,1
436,109699.0,3.0,1,0,0,1,0,0,0,0
437,109700.0,42.0,1,0,0,0,0,0,1,0
438,109701.0,13.0,1,0,0,0,1,0,0,0
439,109702.0,15.0,1,0,0,1,0,0,0,0
440,109703.0,34.0,0,1,0,1,0,0,0,0
441,109704.0,31.0,0,1,1,0,0,0,0,0
442,109705.0,38.0,0,1,0,1,0,0,0,0
443,109706.0,12.0,0,1,0,0,0,0,0,1
444,109707.0,15.0,1,0,1,0,0,0,0,0
445,109708.0,1.0,0,1,0,1,0,0,0,0
446,109709.0,52.0,0,1,0,0,1,0,0,0
447,109710.0,12.0,0,1,0,0,0,0,0,1
448,109711.0,25.0,0,1,0,0,1,0,0,0
449,109712.0,46.0,0,1,0,1,0,0,0,0
450,109713.0,50.0,1,0,1,0,0,0,0,0
451,109714.0,30.0,0,1,1,0,0,0,0,0
452,109715.0,9.0,0,1,0,1,0,0,0,0
453,109716.0,25.0,1,0,0,1,0,0,0,0
454,109717.0,7.0,0,1,0,1,0,0,0,0
455,109718.0,7.0,1,0,0,0,0,0,0,1
456,109719.0,3.0,1,0,0,0,0,0,0,1
457,109720.0,4.0,1,0,0,0,1,0,0,0
458,109721.0,50.0,0,1,0,0,0,0,1,0
459,109722.0,7.0,1,0,0,1,0,0,0,0
460,109723.0,29.0,0,1,0,1,0,0,0,0
461,109724.0,4.0,1,0,0,0,0,0,0,1
462,109725.0,62.0,1,0,0,0,1,0,0,0
463,109726.0,20.0,0,1,0,1,0,0,0,0
464,109727.0,42.0,1,0,0,0,0,0,0,1
465,109728.0,34.0,1,0,0,0,0,0,0,1
466,109729.0,15.0,1,0,0,0,0,0,0,1
467,109730.0,29.0,1,0,0,1,0,0,0,0
468,109731.0,21.0,1,0,0,0,0,0,1,0
469,109732.0,9.0,1,0,0,0,0,0,0,1
470,109733.0,7.0,0,1,0,1,0,0,0,0
471,109734.0,3.0,0,1,0,1,0,0,0,0
472,109735.0,33.0,0,1,1,0,0,0,0,0
473,109736.0,5.397605346934028e-79,0,1,0,0,1,0,0,0
474,109737.0,2.0,0,1,0,0,0,0,1,0
475,109738.0,2.0,1,0,0,1,0,0,0,0
476,109739.0,80.0,0,1,0,0,0,0,0,1
477,109740.0,46.0,0,1,0,1,0,0,0,0
478,109741.0,6.0,1,0,0,0,0,1,0,0
479,109742.0,80.0,0,1,0,0,0,0,0,1
480,109743.0,56.0,0,1,0,1,0,0,0,0
481,109744.0,8.0,0,1,0,1,0,0,0,0
482,109745.0,7.0,0,1,0,1,0,0,0,0
483,109746.0,47.0,0,1,0,1,0,0,0,0
484,109747.0,74.0,1,0,0,0,0,0,0,1
485,109748.0,11.0,0,1,0,0,0,0,1,0
486,109749.0,6.0,1,0,0,1,0,0,0,0
487,109750.0,16.0,0,1,0,0,0,0,0,1
488,109751.0,10.0,1,0,0,0,0,0,0,1
489,109752.0,14.0,0,1,0,1,0,0,0,0
490,109753.0,3.0,1,0,0,1,0,0,0,0
491,109754.0,47.0,1,0,0,0,0,0,0,1
492,109755.0,23.0,0,1,0,0,0,0,1,0
493,109756.0,72.0,0,1,0,0,0,0,0,1
494,109757.0,30.0,1,0,1,0,0,0,0,0
495,109758.0,26.0,0,1,0,1,0,0,0,0
496,109759.0,57.0,0,1,1,0,0,0,0,0
497,109760.0,53.0,0,1,0,0,0,0,1,0
498,109761.0,19.0,1,0,0,1,0,0,0,0
499,109762.0,9.0,0,1,0,0,0,0,0,1
500,109763.0,78.0,0,1,0,1,0,0,0,0
501,109764.0,69.0,0,1,1,0,0,0,0,0
502,109765.0,51.0,1,0,0,0,0,0,0,1
503,109766.0,9.0,1,0,0,1,0,0,0,0
504,109767.0,61.0,0,1,1,0,0,0,0,0
505,109768.0,32.0,0,1,0,0,0,0,0,1
506,109769.0,44.0,0,1,0,0,0,0,0,1
507,109770.0,47.0,1,0,0,1,0,0,0,0
508,109771.0,79.0,1,0,0,1,0,0,0,0
